Gebäude / MU,Start Datum SAP Auftrag ,Due Date BMRAM / End Datum SAP,Vorlaufzeit gemäss REF-0303762,Asset ID,Messstellen-Beschreibung,Kategorie,Status,Label Prio,Label Packet,Begründung,Zugänglichkeit ,Frequency,Interval,Event Typ,Messgrösse,Hersteller,Mod./Typ.,Serien-Nr.,Standort
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.QT.207.L4.0.40.P3,0.5 und 5.0 µm Partikel Drehteller,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Sehr schwer, A/B-Zone im Iolator ",Monthly,12,Endkalibrierung,Q_Partikel,Lighthouse,Remote5104V,140434012,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.QT.207.L4.0.40.P7,0.5 und 5.0 µm Partikel Stopfensetzber.,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Sehr schwer, A/B-Zone im Iolator ",Monthly,12,Kalibrierung,Q_Partikel,Lighthouse,Remote5104V,190934004,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-USG0010.TT.T01,Temperaturmessung Ultraschallbad,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Backer ELC AG,"Art. 134495, Typ B",n/a,B207EG00 27
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-ELSS027.PT.PT2.1,Druckmessung Behälter (Dry Fog 2),1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Endress+Hauser,Cerabar PMP23,S804180116B,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA207-TSW0003.ST.20U5,Drehzahl Umluftventilator,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,S_Drehzahl,Kramer,gross,15119,B207UG01 030
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-STO10.TT.TE2107B,Tempmessmittel Kondensat Sterilfilter 1,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,tmg,WK63.3,4BBR22F,B207EG00 31
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-ELSS027.QT.QT03,H2O2-Messung Dekontamination,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,Q_H2O2,Vaisala,HPP272,T2520975,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-STOB0003.PT.PS1300,Druckschalter Transportbehälter 3,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Negele Messtechnick,MAN-90P-BAT,2314076,B207EG00 31
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.TT207.L4.0.38C.T23,Bereitstellungsraum,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Rotronic,HC2A-S,20471774,B207EG00 38C
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-ELSS027.TT.QT05,Temperaturmessung Dekontamination,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Endkalibrierung,T_Temperatur,Vaisala,HPP272,T2650480,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-AR4.PT.184B4,Druck Ein/Aus Druck M2 UST-Wasser,3- Sicherheits-/Umweltkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,JUMO,dTRANS p30,0246731801018120004,B207EG00 41
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-STTU15.PT.230B6,Druckschalter - Schott Auslauf,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Festo,SDE1D10G2W18CP1M8,n/a,B207EG00 38
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-ELSS027.MT.QT07,Feuchtemessung  Dekontamination,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Endkalibrierung,M_Feuchte,Vaisala,HPP272,S4410316,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-ELSS027.QT.QT01,H2O2-Messung Dekontamination,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,Q_H2O2,Vaisala,HPP272,T2520972,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-HSPG0002.PT.PT12,W-LAN Prüfscheibe / SIN / WOPS,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,MK Versuchsanlagen,GTS/W-LAN,1802023,B207EG00 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.TT.207.0.73.T5,Temperatur  Heraeus Brutschrank BS28 R73,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Rotronic,126-50-2118,RKS00155,B207EG00 73
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-TS29.TT.01,Trockenschrank Kabelfühler,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Electrotherm,E06295 Klasse A,n/a,B207EG00 27
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.TT.207.01.097b.T1,Temperatur Verpackung,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Rotronic,RMS-HCD-S,20743341,B207UG01 097B
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.QT.207.L4.0.40.P10,0.5 + 5.0 µm Partikel Kannenöffnungsb.,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Sehr schwer, A/B-Zone im Iolator ",Monthly,12,Endkalibrierung,Q_Partikel,Lighthouse,Remote5104V,190934001,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-SCHL0005.MT.M20001,Feuchtemessung RG2 nach Verdampfer,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,M_Feuchte,Testo,6610,n/a,B207OG01 111
Rocephin_PE,03.07.2026,01.10.2026,90,207RWAS207-Dampf-0013.QT.QIRA49.50,Leitfähigkeit Reinstdampfkondensat,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Sehr schwer, A/B-Zone im Iolator ",Monthly,12,Kalibrierung,Q_Leitfähigkeit,Mettler-Toledo,Thornton 243E223,5814280374,B207UG01 029A
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-ABLQ23.PT.PI02,Differenzdruck Hauptfilter,3- Sicherheits-/Umweltkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Magnehelic,Magnehelic 2000,n/a,B207EG00 27
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.TT.207.0.R3A.T2,Temperatur Lösemittelraum R3A,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Rotronic,HC2-SM-EX,82272729,B207EG00 R3A
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.QT.207.L4.0.40.P7,0.5 und 5.0 µm Partikel Stopfensetzber.,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Sehr schwer, A/B-Zone im Iolator ",Monthly,12,Endkalibrierung,Q_Partikel,Lighthouse,Remote5104V,190934004,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RWAS207-E-H2O-0010.TT.TIRCSA86.02,Temperatur nach Erhitzer W86.02,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR45,J800EF14301,B207UG01 015
Rocephin_PE,03.07.2026,01.10.2026,90,207RWAS207-Dampf-0013.TT.TIRS40.52,Temperatur Speisewasser,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,24,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR45,J5019E14301,B207UG01 029A
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.ST.207.L4.0.40.G7,Luftgeschwindigkeit Ber. Autoklav - H2O2,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,S_Luftgeschwindigkeit,Schmidt Technology,SS20.400,1294,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-ELSS027.TT.QT07,Temperaturmessung Dekontamination,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Endkalibrierung,T_Temperatur,Vaisala,HPP272,S4410316,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-ABLQ23.PT.PI03,Differenzdruck Abluftfilter,3- Sicherheits-/Umweltkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Magnehelic,Magnehelic 2000,n/a,B207EG00 27
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.TT.207.01.074.T1,Temperatur Quarantäne Lager,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Rotronic,RMS-HCD-S,20743339,B207UG01 74
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-STO10.TT.TE2118A,Tempmessmittel Kondensat Sterilfilter 2,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,tmg,WK63.3,4B95336,B207EG00 31
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-STO10.TT.TE3202A,Tempmessmittel Kondensat Zulauf,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,tmg,WK63.3,4B9533A,B207EG00 31
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.TT.207.0.18.T3,Kühlschrank_04429,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Rotronic,126-50-2118,RKS00151,B207EG00 18
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.TT.207.0.18.T4,Termo Scientific_05327,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Rotronic,126-50-2118,RKS00153,B207EG00 18
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.PT.207.L4.0.12.D1,Druck Korridor Raum 12,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Setra,C2641-050-L-B-11T1E,5371236,B207EG00 12
Rocephin_PE,03.07.2026,01.10.2026,90,207RWAS207-E-H2O-0011.TT.TIRSA40.01,Temperatur Entgaser,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR45,J501A014301,B207UG01 015
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.MT.207.L4.0.40.F2,Feuchte Stopfensetzbereich Kombi L4T2,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,M_Feuchte,Testo,5556681,252264202528921,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-AK21.PT.B802_P1,Druckmessung P1 Kammer,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Baumer,ED701,1-29111212-04,B207EG00 41
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-ELSS027.QT.QT04,H2O2-Messung Dekontamination,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,Q_H2O2,Vaisala,HPP272,S4410322,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.PT.207.L4.0.20.D23,Einschleusen MAL F-D,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Setra,C264,5371233,B207EG00 20
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-STTU15.PT.98B1,Druck Schalter Luftströmung Anwärmzone,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Briem Steuerungstechnik,GB 3002-1000-B+S,n/a,B207EG00 38
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-ELSS027.TT.QT04,Temperaturmessung Dekontamination,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Endkalibrierung,T_Temperatur,Vaisala,HPP272,S4410322,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RWAS207-E-H2O-0011.TT.TIRSA45.01,Temperatur 5. Kolonne,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR45,J501A314301,B207UG01 015
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA207-TSW0002.ST.20U5,Drehzahl Umluftventilator,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,S_Drehzahl,Kramer,klein,n/a,B207UG01 030
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-STOB0004.PT.PS1400,Druckschalter Transportbehälter 4,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Negele Messtechnick,MAN-90P-BAT,2061978,B207EG00 31
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-STOB0001.PT.PISA1100,Druck Transportbehälter 1,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Negele Messtechnick,MAN-90P-BAT,2375268,B207EG00 31
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.TT.207.0.R3A.T1,Temperatur Lösemittelraum R3A,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Rotronic,HC2-SM-EX,82272701,B207EG00 R3A
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-SCHL0005.TT.T20001,Tempmessmittel RG2 Verdampfer,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Testo,6610,n/a,B207OG01 111
Rocephin_PE,03.07.2026,01.10.2026,90,207RWAS207-E-H2O-0008.QT.QIT845.8.1,Leitfähigkeit Rücklauf Ringleitung,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,Q_Leitfähigkeit,Mettler-Toledo,Thornton 243E223,unvollständig,B207UG01 029B
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-SCHL0005.ST.S20001,Strömungsmessung RG2 Volumenstromreg.,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,F_Volumenstrom,Festo,SFAB-1000U,n/a,B207OG01 111
Rocephin_PE,03.07.2026,01.10.2026,90,207RWAS207-E-H2O-0008.TT.TT845.3.1,Temperatur nach Wärmetauscher,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR45,unvollständig,B207UG01 029B
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-ELSS027.TT.QT01,Temperaturmessung Dekontamination,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Vaisala,HPP272,T2520972,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-ELSS027.QT.QT05,H2O2-Messung Dekontamination,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,Q_H2O2,Vaisala,HPP272,T2650480,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA207-DES0019.PT.PT0003,Drucküberwachung,3- Sicherheits-/Umweltkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,WIKA,S-10,n/a,B207UG01 030
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.TT.207.L4.0.40.T2,Temperatur Stopfensetzbereich,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Testo,5556681,02522642 / 02528921,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-STO10.TT.TE2105B,Temperaturmessung Zuluft Prozessluft,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,tmg,WK63.3,4BHH2KG,B207EG00 31
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.PT.207.L4.0.39C.D25,Einschleusen PAL 1 D - A/B,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Setra,C264,9199336,B207EG00 39C
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-ELSS027.QT.QT07,H2O2-Messung Dekontamination,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,Q_H2O2,Vaisala,HPP272,S4410316,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-AK21.TT.R823/824_T6,Tempmessmittel T6 Belüftungsfilter,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,JUMO,Pt100 3-Leiter,n/a,B207EG00 41
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-LF0073.FT.6B2,Luftgeschwindigkeit LF,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,S_Luftgeschwindigkeit,Schmidt Technology,526340-11111,n/a,B207EG00 41
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-STOB0002.PT.PISA1200,Druck Transportbehälter 2,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Negele Messtechnick,MAN-90P-BAT,2314075,B207EG00 31
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-WA17.TT.85B6_TE03,Temperaturmessung M5 Reinigungsbad TE03,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,PGT Thermprozesstechnik,51.0239,n/a,B207EG00 38
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-ABFP4.PT.9251PIS02_BP160A1,Druckmessung Kontrolle Verschliessaggr.,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Setra,2671-025LD-11-G2-FN,n/a,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.QT.207.L4.0.40.P4,0.5 und 5.0 µm Partikel Ausblasmodul,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Sehr schwer, A/B-Zone im Iolator ",Monthly,12,Kalibrierung,Q_Partikel,Lighthouse,Remote5104V,140434005,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RWAS207-E-H2O-0010.TT.TIRA86.01,Temperatur zur Leitfähigkeit (WFI-Ring),2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Mettler-Toledo,Thornton 243E223,5814350177,B207UG01 015
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-STTU15.PT.205B2,Diffdruck Messmittel Waschraum Kühlzone2,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Halstrup-Walcher,P92 0-10 Pa,n/a,B207EG00 38
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA207-DES0018.PT.PT0003,Drucküberwachung,3- Sicherheits-/Umweltkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,WIKA,S-10,n/a,B207UG01 030
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-STO10.TT.TE3103A,Temperaturmessung Kondensat HPW Zulauf,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,tmg,WK63.3,4BSE07MH 1013777,B207EG00 31
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-STTU15.PT.160B2,Diffdruck Messmittel Waschraum Kühlzone1,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Halstrup-Walcher,P92 0-10 Pa,9071.1091 23180003,B207EG00 38
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-SCHL0005.PT.P05001,Diffdruck Messmittel Filter F-05001,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Ashcroft,CXLdp,211143411X,B207OG01 111
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-STO10.PT.PET3205,Druckmessung Prozess 1,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,JUMO,Delos SI,0215322301015490001,B207EG00 31
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.QT.207.L4.0.40.P11,0.5 + 5.0 µm Partikel Autoklav - H2O2,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Sehr schwer, A/B-Zone im Iolator ",Monthly,12,Endkalibrierung,Q_Partikel,Lighthouse,Remote5104V,190934012,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA207-DES0018.TT.TE0001,Temperaturregelung,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,PCP-06,n/a,B207UG01 030
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-AK21.TT.R811/812_T1,Tempmessmittel T1 Kammer,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,JUMO,Pt100 3-Leiter,158002,B207EG00 41
Rocephin_PE,03.07.2026,01.10.2026,90,207RWAS207-E-H2O-0010.TT.TIRSA86.05,Temperatur nach Kühler W86.01,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR45,J800FO14301,B207UG01 015
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-STTU15.PT.181B2,Druck Schalter Luftströmung Kühlzone 2,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Briem Steuerungstechnik,GB 3002-1500-B+S,n/a,B207EG00 38
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-ELSS027.MT.QT03,Feuchtemessung  Dekontamination,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Endkalibrierung,M_Feuchte,Vaisala,HPP272,T2520975,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-STO10.TT.TE3101B,Temperaturmessung HPW Zulauf,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,tmg,WK63.3,4B95339,B207EG00 31
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-STTU15.PT.237B6,Diffdruck Messmittel SFilter Kühlzone 2,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Briem Steuerungstechnik,GBEL 0-1000 Pa,n/a,B207EG00 38
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-ELSS027.MT.QT02,Feuchtemessung  Dekontamination,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Endkalibrierung,M_Feuchte,Vaisala,HPP272,S4350806,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-SCHL0005.TT.T04202,Tempmessmittel Heisswasser W-04201,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,JUMO,593815,n/a,B207OG01 111
Rocephin_PE,03.07.2026,01.10.2026,90,207RABL004-HSPG0002.PT.PT3,W-LAN Prüfscheibe / SIN / WOPS,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,MK Versuchsanlagen,GTS/W-LAN,1307003,B207EG00 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RAMA004-LMON0010.PT.207.L4.0.40.D6,Druck Abfüllraum 40,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Setra,C2641100L-D-11-T1-E,5483326,B207UG01 40
Rocephin_PE,03.07.2026,01.10.2026,90,207RWAS207-E-H2O-0011.TT.TIRSA44.01,Temperatur 4. Kolonne,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR45,J501A114301,B207UG01 015
